TSC;Land;InvoiceYear;InvoiceSeries;InvoiceNumber;PositionOnInvoice;CustomerNumber;CustomerName;InvoiceType;DocumentType;NonBillable;BillingStatus;InvoiceDate;DeliveryDate;LineRegistrationDate;Quantity;SalesPriceValue;DocumentNetAmount;DocumentVatAmount;DocumentGrossAmount;SalesCurrency
"TRES";"Spanien";"2025";"REG";"20241666";"260";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";0.000000;0.000000;604.500000;126.950000;731.450000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241666";"270";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";1.000000;46.500000;604.500000;126.950000;731.450000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241666";"280";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";0.000000;0.000000;604.500000;126.950000;731.450000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241666";"290";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";12.000000;558.000000;604.500000;126.950000;731.450000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241666";"300";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";0.000000;0.000000;46.500000;9.770000;56.270000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241666";"310";"301073";"LINKER SYSTEM S.L.";"0";"Invoice";"0";"-1";"2025-03-25";"2025-03-25";"2025-03-25";1.000000;46.500000;46.500000;9.770000;56.270000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241667";"10";"301203";"SERVICIO IND. DE ELECTRONICA, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-25";"2025-03-25";4.000000;200.000000;215.000000;45.150000;260.150000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241667";"50";"301203";"SERVICIO IND. DE ELECTRONICA, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-25";"2025-03-25";1.000000;15.000000;215.000000;45.150000;260.150000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241668";"10";"301143";"HINE RENOVABLES, S.L.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";1.000000;29.400000;29.400000;6.170000;35.570000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241669";"0";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";2.000000;200.000000;1165.000000;244.650000;1409.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241669";"0";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";5.000000;500.000000;1165.000000;244.650000;1409.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241669";"0";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";3.000000;450.000000;1165.000000;244.650000;1409.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241669";"10";"301148";"LA ELECTRICA ALVAREZ SIRGO, S.A.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";1.000000;15.000000;1165.000000;244.650000;1409.650000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241670";"10";"301154";"Nuñez Vigo SLU";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";1.000000;163.500000;178.500000;37.490000;215.990000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241670";"20";"301154";"Nuñez Vigo SLU";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";1.000000;15.000000;178.500000;37.490000;215.990000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241671";"10";"301206";"FERNANDEZ JOVE COM. E ING. S.L.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";2.000000;310.000000;310.000000;65.100000;375.100000;"EUR"
"TRES";"Spanien";"2025";"REG";"20241672";"10";"302399";"Daunis, S.L.";"0";"Invoice";"0";"-1";"2025-03-26";"2025-03-26";"2025-03-26";2.000000;308.400000;323.400000;67.910000;391.310000;"EUR"
